Date,OEZAKLAF_YoY,USDZAR_Ent,PPP.ZA.Index_QS,LocalBonds_Ent,SA_CDS_Lambda_QS,XAULempZiev,US_RB_Lambda_QS,SA_RB_Lambda,SA_CDS_Lambda,US_NB_Lambda
2016-03-14,-0.5176689274185214,1.6486362112524977,0.3939380364335249,1.8971408937751102,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-03-21,-0.5176689274185214,0.8692204368674912,0.3939380364335249,1.3549904676271816,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-03-28,-0.5261248445273368,1.3888309531241607,0.3939380364335249,1.0839152545532185,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-04-04,-0.5261248445273368,1.9084414693808325,0.3939380364335249,1.0839152545532185,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-04-11,-0.5261248445273368,2.1682467275091697,0.3939380364335249,1.626065680701147,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-04-18,-0.5261248445273368,1.6486362112524977,0.3939380364335249,1.0839152545532185,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-04-25,-0.5261248445273368,1.6486362112524977,0.3939380364335249,0.8128400414792529,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-05-02,-0.5469880418799279,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-05-09,-0.5469880418799279,1.3888309531241607,0.3939380364335249,0.8128400414792529,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-05-16,-0.5469880418799279,1.3888309531241607,0.3939380364335249,1.626065680701147,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-05-23,-0.5469880418799279,1.129025694995826,0.3939380364335249,1.0839152545532185,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-05-30,-0.5671399938682261,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-06-06,-0.5671399938682261,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-06-13,-0.5671399938682261,1.3888309531241607,0.3939380364335249,0.5417648284052898,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-06-20,-0.5671399938682261,1.9084414693808325,0.3939380364335249,0.5417648284052898,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-06-27,-0.5352129797377457,1.9084414693808325,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-07-04,-0.5711703842658857,1.6486362112524977,0.3939380364335249,0.5417648284052898,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-07-11,-0.5711703842658857,1.3888309531241607,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-07-18,-0.5711703842658857,1.9084414693808325,0.3939380364335249,1.0839152545532185,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-07-25,-0.5711703842658857,1.3888309531241607,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-08-01,-0.5488846961847089,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-08-08,-0.5488846961847089,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-08-15,-0.5488846961847089,1.3888309531241607,0.3939380364335249,-0.5425360238905675,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-08-22,-0.5488846961847089,1.9084414693808325,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-08-29,-0.5043133200223552,1.3888309531241607,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-09-05,-0.5043133200223552,1.3888309531241607,0.3939380364335249,0.5417648284052898,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-09-12,-0.5043133200223552,2.1682467275091697,0.3939380364335249,0.5417648284052898,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-09-19,-0.5043133200223552,2.1682467275091697,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-09-26,-0.44686050004003036,1.6486362112524977,0.3939380364335249,0.8128400414792529,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-10-03,-0.4429091369050699,1.9084414693808325,0.3939380364335249,0.8128400414792529,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-10-10,-0.4429091369050699,1.3888309531241607,0.3939380364335249,1.0839152545532185,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-10-17,-0.4429091369050699,1.9084414693808325,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-10-24,-0.4429091369050699,2.4280519856375045,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-10-31,-0.38142592652508556,1.9084414693808325,0.3939380364335249,0.2706896153313267,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-11-07,-0.38142592652508556,1.9084414693808325,0.3939380364335249,0.5417648284052898,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-11-14,-0.38142592652508556,1.6486362112524977,0.3939380364335249,0.2706896153313267,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-11-21,-0.38142592652508556,2.1682467275091697,0.3939380364335249,0.2706896153313267,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-11-28,-0.3280034969404204,2.4280519856375045,0.3939380364335249,0.2706896153313267,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-12-05,-0.3280034969404204,1.6486362112524977,0.3939380364335249,0.5417648284052898,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-12-12,-0.3280034969404204,2.1682467275091697,0.3939380364335249,0.8128400414792529,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-12-19,-0.3280034969404204,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2016-12-26,-0.2917299833614836,1.6486362112524977,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-01-02,-0.28406433887966037,1.129025694995826,0.3939380364335249,1.0839152545532185,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-01-09,-0.28406433887966037,1.6486362112524977,0.3939380364335249,0.5417648284052898,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-01-16,-0.28406433887966037,1.129025694995826,0.3939380364335249,0.2706896153313267,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-01-23,-0.28406433887966037,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-01-30,-0.24589417099594252,1.3888309531241607,0.3939380364335249,-0.27146081081660195,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-02-06,-0.24589417099594252,0.34960992061081936,0.3939380364335249,0.5417648284052898,0.0,-1.5420026403032547,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-02-13,-0.24589417099594252,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-02-20,-0.24589417099594252,-0.1700005956458525,0.3939380364335249,0.2706896153313267,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-02-27,-0.19610699549544106,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-03-06,-0.2146784022297551,-0.42980585377418723,0.3939380364335249,-0.27146081081660195,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-03-13,-0.2146784022297551,-0.1700005956458525,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-03-20,-0.2146784022297551,-0.1700005956458525,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-03-27,-0.15928029107760977,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-04-03,-0.2011647403081904,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-04-10,-0.2011647403081904,-0.42980585377418723,0.3939380364335249,-1.0846864500384938,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-04-17,-0.2011647403081904,-0.42980585377418723,0.3939380364335249,-0.00038559774263882945,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-04-24,-0.2011647403081904,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-05-01,-0.19594894097004262,-0.42980585377418723,0.3939380364335249,-0.27146081081660195,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-05-08,-0.19594894097004262,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-05-15,-0.19594894097004262,0.6094151787391541,0.3939380364335249,1.0839152545532185,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-05-22,-0.19594894097004262,0.6094151787391541,0.3939380364335249,0.8128400414792529,0.0,0.6607463688574019,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-05-29,-0.17887905222701353,1.6486362112524977,0.3939380364335249,1.3549904676271816,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-06-05,-0.17887905222701353,0.8692204368674912,0.3939380364335249,1.0839152545532185,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-06-12,-0.17887905222701353,0.8692204368674912,0.3939380364335249,0.8128400414792529,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-06-19,-0.17887905222701353,1.9084414693808325,0.3939380364335249,0.8128400414792529,0.0,0.9360899950024828,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-06-26,-0.17887905222701353,1.6486362112524977,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-07-03,-0.1315417218701875,2.1682467275091697,0.3939380364335249,0.8128400414792529,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-07-10,-0.1315417218701875,1.3888309531241607,0.3939380364335249,0.5417648284052898,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-07-17,-0.1315417218701875,0.8692204368674912,0.3939380364335249,0.5417648284052898,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-07-24,-0.1315417218701875,1.129025694995826,0.3939380364335249,0.5417648284052898,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-07-31,-0.05188224106938508,0.6094151787391541,0.3939380364335249,0.5417648284052898,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-08-07,-0.05188224106938508,1.129025694995826,0.3939380364335249,0.2706896153313267,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-08-14,-0.05188224106938508,0.8692204368674912,0.3939380364335249,0.2706896153313267,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-08-21,-0.05188224106938508,0.34960992061081936,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-08-28,0.053540127371359394,0.8692204368674912,0.3939380364335249,0.8128400414792529,0.0,0.38540274271231867,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-09-04,0.053540127371359394,0.8692204368674912,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-09-11,0.053540127371359394,0.8692204368674912,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-09-18,0.053540127371359394,0.8692204368674912,0.3939380364335249,-0.27146081081660195,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-09-25,0.053540127371359394,0.8692204368674912,0.3939380364335249,-0.8136112369645306,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-10-02,0.16631203124313026,0.8692204368674912,0.3939380364335249,-0.5425360238905675,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-10-09,0.16631203124313026,0.08980466248248227,0.3939380364335249,-1.0846864500384938,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-10-16,0.16631203124313026,1.129025694995826,0.3939380364335249,-0.5425360238905675,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-10-23,0.16631203124313026,0.34960992061081936,0.3939380364335249,-1.3557616631124594,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-10-30,0.27568576281883517,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-11-06,0.27568576281883517,0.08980466248248227,0.3939380364335249,-1.0846864500384938,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-11-13,0.27568576281883517,-0.1700005956458525,0.3939380364335249,-0.5425360238905675,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-11-20,0.27568576281883517,0.08980466248248227,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-11-27,0.26225112815996965,0.8692204368674912,0.3939380364335249,-0.8136112369645306,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-12-04,0.37605038644683025,0.34960992061081936,0.3939380364335249,-0.8136112369645306,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-12-11,0.37605038644683025,0.08980466248248227,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-12-18,0.37605038644683025,-0.1700005956458525,0.3939380364335249,-0.27146081081660195,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2017-12-25,0.37605038644683025,0.08980466248248227,0.3939380364335249,-0.27146081081660195,0.0,-0.1652845095778455,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-01-01,0.4595031758571947,0.6094151787391541,0.3939380364335249,-0.5425360238905675,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-01-08,0.4595031758571947,0.6094151787391541,0.3939380364335249,-0.5425360238905675,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-01-15,0.4595031758571947,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-01-22,0.4595031758571947,0.6094151787391541,0.3939380364335249,-0.5425360238905675,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-01-29,0.5187736228816013,1.9084414693808325,0.3939380364335249,-0.00038559774263882945,0.0,0.11005911656723781,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-02-05,0.5187736228816013,1.6486362112524977,0.3939380364335249,0.2706896153313267,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-02-12,0.5187736228816013,1.129025694995826,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-02-19,0.5187736228816013,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-02-26,0.5187736228816013,1.129025694995826,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-03-05,0.5653997078741344,1.129025694995826,0.3939380364335249,0.2706896153313267,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-03-12,0.5653997078741344,1.3888309531241607,0.3939380364335249,0.5417648284052898,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-03-19,0.5653997078741344,0.8692204368674912,0.3939380364335249,0.2706896153313267,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-03-26,0.5653997078741344,-0.1700005956458525,0.3939380364335249,-0.5425360238905675,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-04-02,0.6028586303935594,0.34960992061081936,0.3939380364335249,0.8128400414792529,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-04-09,0.6028586303935594,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-04-16,0.6028586303935594,0.6094151787391541,0.3939380364335249,-0.27146081081660195,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-04-23,0.6028586303935594,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-04-30,0.6200865736619869,0.6094151787391541,0.3939380364335249,-0.5425360238905675,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-05-07,0.6200865736619869,1.129025694995826,0.3939380364335249,-0.00038559774263882945,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-05-14,0.6200865736619869,0.8692204368674912,0.3939380364335249,-0.00038559774263882945,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-05-21,0.6200865736619869,0.6094151787391541,0.3939380364335249,-0.27146081081660195,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-05-28,0.6044391756475436,0.08980466248248227,0.3939380364335249,-0.00038559774263882945,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-06-04,0.6044391756475436,0.34960992061081936,0.3939380364335249,-0.27146081081660195,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-06-11,0.6044391756475436,0.34960992061081936,0.3939380364335249,-1.0846864500384938,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-06-18,0.6044391756475436,0.08980466248248227,0.3939380364335249,-0.8136112369645306,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-06-25,0.6044391756475436,0.08980466248248227,0.3939380364335249,-1.897912089260388,0.0,-0.44062813572292636,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-07-02,0.5493571735461951,0.34960992061081936,0.3939380364335249,-1.3557616631124594,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-07-09,0.5493571735461951,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-07-16,0.5493571735461951,-0.1700005956458525,0.3939380364335249,-0.8136112369645306,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-07-23,0.5493571735461951,0.08980466248248227,0.3939380364335249,-0.5425360238905675,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-07-30,0.44883449539280157,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-08-06,0.44883449539280157,0.8692204368674912,0.3939380364335249,-0.8136112369645306,0.0,-0.7159717618680072,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-08-13,0.44883449539280157,0.6094151787391541,0.3939380364335249,-0.00038559774263882945,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-08-20,0.44883449539280157,0.8692204368674912,0.3939380364335249,-0.27146081081660195,0.0,-0.9913153880130905,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-08-27,0.3543969164672471,0.08980466248248227,0.3939380364335249,-0.5425360238905675,0.0,-1.5420026403032547,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-09-03,0.30295016845006223,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-1.2666590141581713,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-09-10,0.30295016845006223,0.8692204368674912,0.3939380364335249,-0.5425360238905675,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-09-17,0.30295016845006223,0.08980466248248227,0.3939380364335249,0.2706896153313267,0.0,-2.3680335187384998,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-09-24,0.30295016845006223,0.6094151787391541,0.3939380364335249,0.2706896153313267,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-10-01,0.12616618179193223,-0.1700005956458525,0.3939380364335249,-0.00038559774263882945,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-10-08,0.12616618179193223,0.6094151787391541,0.3939380364335249,-0.27146081081660195,0.0,-2.0926898925934165,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-10-15,0.12616618179193223,0.6094151787391541,0.3939380364335249,-0.8136112369645306,0.0,-1.8173462664483355,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-10-22,0.12616618179193223,0.34960992061081936,0.3939380364335249,-0.8136112369645306,0.0,-2.6433771448835803,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-10-29,-0.06342022142346955,0.08980466248248227,0.3939380364335249,-1.0846864500384938,0.0,-2.3680335187384998,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-11-05,-0.06342022142346955,0.34960992061081936,0.3939380364335249,-0.5425360238905675,0.0,-2.6433771448835803,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-11-12,-0.06342022142346955,1.3888309531241607,0.3939380364335249,-0.5425360238905675,0.0,-2.0926898925934165,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
2018-11-19,-0.06342022142346955,1.6486362112524977,0.3939380364335249,-0.5425360238905675,0.0,-2.6433771448835803,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
